x,y,channel,bit_index,payload_bit,byte_index
20,1,B,254,1,31
21,1,R,255,0,31
21,1,G,256,0,32
21,1,B,257,0,32
22,1,R,258,1,32
22,1,G,259,1,32
22,1,B,260,0,32
23,1,R,261,0,32
23,1,G,262,0,32
23,1,B,263,0,32
24,1,R,264,0,33
24,1,G,265,0,33
24,1,B,266,1,33
25,1,R,267,0,33
25,1,G,268,0,33
25,1,B,269,0,33
26,1,R,270,1,33
26,1,G,271,0,33
26,1,B,272,0,34
27,1,R,273,0,34
27,1,G,274,1,34
27,1,B,275,0,34
28,1,R,276,1,34
28,1,G,277,1,34
28,1,B,278,0,34
29,1,R,279,0,34
29,1,G,280,0,35
29,1,B,281,0,35
30,1,R,282,1,35
30,1,G,283,0,35
30,1,B,284,0,35
31,1,R,285,0,35
31,1,G,286,0,35
31,1,B,287,0,35
32,1,R,288,0,36
32,1,G,289,0,36
32,1,B,290,1,36
33,1,R,291,0,36
33,1,G,292,0,36
33,1,B,293,0,36
34,1,R,294,1,36
34,1,G,295,0,36
34,1,B,296,0,37
35,1,R,297,1,37
35,1,G,298,1,37
35,1,B,299,1,37
36,1,R,300,0,37
36,1,G,301,0,37
36,1,B,302,0,37
37,1,R,303,0,37
37,1,G,304,0,38
37,1,B,305,1,38
38,1,R,306,1,38
38,1,G,307,0,38
38,1,B,308,0,38
39,1,R,309,0,38
39,1,G,310,0,38
39,1,B,311,1,38
40,1,R,312,0,39
40,1,G,313,1,39
40,1,B,314,1,39
41,1,R,315,1,39
41,1,G,316,1,39
41,1,B,317,0,39
42,1,R,318,0,39
42,1,G,319,1,39
42,1,B,320,0,40
43,1,R,321,1,40
43,1,G,322,1,40
43,1,B,323,0,40
44,1,R,324,1,40
44,1,G,325,1,40
44,1,B,326,0,40
45,1,R,327,0,40
45,1,G,328,0,41
45,1,B,329,1,41
46,1,R,330,1,41
46,1,G,331,0,41
46,1,B,332,1,41
47,1,R,333,1,41
47,1,G,334,1,41
47,1,B,335,1,41
48,1,R,336,0,42
48,1,G,337,1,42
48,1,B,338,1,42
49,1,R,339,0,42
49,1,G,340,0,42
49,1,B,341,0,42
50,1,R,342,0,42
50,1,G,343,1,42
50,1,B,344,0,43
51,1,R,345,1,43
51,1,G,346,1,43
51,1,B,347,0,43
52,1,R,348,0,43
52,1,G,349,1,43
52,1,B,350,0,43
53,1,R,351,0,43
53,1,G,352,0,44
53,1,B,353,1,44
54,1,R,354,0,44
54,1,G,355,1,44
54,1,B,356,1,44
55,1,R,357,1,44
55,1,G,358,1,44
55,1,B,359,1,44
56,1,R,360,0,45
56,1,G,361,1,45
56,1,B,362,1,45
57,1,R,363,1,45
57,1,G,364,0,45
57,1,B,365,1,45
58,1,R,366,0,45
58,1,G,367,0,45
58,1,B,368,0,46
59,1,R,369,1,46
59,1,G,370,1,46
59,1,B,371,1,46
60,1,R,372,1,46
60,1,G,373,0,46
60,1,B,374,0,46
61,1,R,375,1,46
61,1,G,376,0,47
61,1,B,377,1,47
62,1,R,378,1,47
62,1,G,379,1,47
62,1,B,380,0,47
63,1,R,381,0,47
63,1,G,382,0,47
63,1,B,383,0,47
0,2,R,384,0,48
0,2,G,385,1,48
0,2,B,386,1,48
1,2,R,387,0,48
1,2,G,388,0,48
1,2,B,389,1,48
2,2,R,390,0,48
2,2,G,391,1,48
2,2,B,392,0,49
3,2,R,393,0,49
3,2,G,394,1,49
3,2,B,395,0,49
4,2,R,396,0,49
4,2,G,397,0,49
4,2,B,398,1,49
5,2,R,399,0,49
5,2,G,400,0,50
5,2,B,401,0,50
6,2,R,402,1,50
6,2,G,403,1,50
6,2,B,404,1,50
7,2,R,405,0,50
7,2,G,406,1,50
7,2,B,407,0,50
8,2,R,408,0,51
8,2,G,409,0,51
8,2,B,410,1,51
9,2,R,411,0,51
9,2,G,412,0,51
9,2,B,413,0,51
10,2,R,414,0,51
10,2,G,415,0,51
10,2,B,416,0,52
11,2,R,417,0,52
11,2,G,418,1,52
11,2,B,419,0,52
12,2,R,420,0,52
12,2,G,421,0,52
12,2,B,422,1,52
13,2,R,423,0,52
13,2,G,424,0,53
13,2,B,425,1,53
14,2,R,426,1,53
14,2,G,427,1,53
14,2,B,428,0,53
15,2,R,429,1,53
15,2,G,430,0,53
15,2,B,431,0,53
16,2,R,432,0,54
16,2,G,433,1,54
16,2,B,434,1,54
17,2,R,435,0,54
17,2,G,436,0,54
17,2,B,437,1,54
18,2,R,438,0,54
18,2,G,439,1,54
18,2,B,440,0,55
19,2,R,441,1,55
19,2,G,442,1,55
19,2,B,443,1,55
20,2,R,444,1,55
20,2,G,445,0,55
20,2,B,446,0,55
21,2,R,447,0,55
21,2,G,448,0,56
21,2,B,449,1,56
22,2,R,450,1,56
22,2,G,451,1,56
22,2,B,452,0,56
23,2,R,453,1,56
23,2,G,454,0,56
23,2,B,455,0,56
24,2,R,456,0,57
24,2,G,457,0,57
24,2,B,458,1,57
25,2,R,459,0,57
25,2,G,460,0,57
25,2,B,461,0,57
26,2,R,462,1,57
26,2,G,463,0,57
26,2,B,464,0,58
27,2,R,465,0,58
27,2,G,466,1,58
27,2,B,467,0,58
28,2,R,468,1,58
28,2,G,469,1,58
28,2,B,470,0,58
29,2,R,471,0,58
29,2,G,472,0,59
29,2,B,473,0,59
30,2,R,474,1,59
30,2,G,475,0,59
30,2,B,476,0,59
31,2,R,477,0,59
31,2,G,478,0,59
31,2,B,479,0,59
32,2,R,480,0,60
32,2,G,481,0,60
32,2,B,482,1,60
33,2,R,483,0,60
33,2,G,484,0,60
33,2,B,485,0,60
34,2,R,486,1,60
34,2,G,487,0,60
34,2,B,488,0,61
35,2,R,489,1,61
35,2,G,490,1,61
35,2,B,491,0,61
36,2,R,492,0,61
36,2,G,493,1,61
36,2,B,494,1,61
37,2,R,495,0,61
37,2,G,496,0,62
37,2,B,497,1,62
38,2,R,498,1,62
38,2,G,499,0,62
38,2,B,500,1,62
39,2,R,501,0,62
39,2,G,502,0,62
39,2,B,503,1,62
40,2,R,504,0,63
40,2,G,505,1,63
40,2,B,506,1,63
41,2,R,507,0,63
41,2,G,508,1,63
41,2,B,509,1,63
42,2,R,510,0,63
42,2,G,511,0,63
42,2,B,512,0,64
43,2,R,513,1,64
43,2,G,514,1,64
43,2,B,515,0,64
44,2,R,516,0,64
44,2,G,517,1,64
44,2,B,518,0,64
45,2,R,519,1,64
45,2,G,520,0,65
45,2,B,521,1,65
46,2,R,522,1,65
46,2,G,523,0,65
46,2,B,524,1,65
47,2,R,525,1,65
47,2,G,526,1,65
47,2,B,527,0,65
48,2,R,528,0,66
48,2,G,529,1,66
48,2,B,530,1,66
49,2,R,531,0,66
49,2,G,532,0,66
49,2,B,533,0,66
50,2,R,534,0,66
50,2,G,535,1,66
50,2,B,536,0,67
51,2,R,537,1,67
51,2,G,538,1,67
51,2,B,539,0,67
52,2,R,540,1,67
52,2,G,541,1,67
52,2,B,542,0,67
53,2,R,543,1,67
53,2,G,544,0,68
53,2,B,545,1,68
54,2,R,546,1,68
54,2,G,547,0,68
54,2,B,548,0,68
55,2,R,549,1,68
55,2,G,550,0,68
55,2,B,551,1,68
56,2,R,552,0,69
56,2,G,553,0,69
56,2,B,554,1,69
57,2,R,555,0,69
57,2,G,556,0,69
57,2,B,557,0,69
58,2,R,558,1,69
58,2,G,559,0,69
58,2,B,560,0,70
59,2,R,561,0,70
59,2,G,562,1,70
59,2,B,563,1,70
60,2,R,564,1,70
60,2,G,565,0,70
60,2,B,566,1,70
61,2,R,567,0,70
61,2,G,568,0,71
61,2,B,569,0,71
62,2,R,570,1,71
62,2,G,571,0,71
62,2,B,572,0,71
63,2,R,573,0,71
63,2,G,574,0,71
63,2,B,575,0,71
0,3,R,576,0,72
0,3,G,577,0,72
0,3,B,578,1,72
1,3,R,579,0,72
1,3,G,580,0,72
1,3,B,581,0,72
2,3,R,582,1,72
2,3,G,583,0,72
2,3,B,584,0,73
3,3,R,585,1,73
3,3,G,586,1,73
3,3,B,587,0,73
4,3,R,588,1,73
4,3,G,589,1,73
4,3,B,590,0,73
5,3,R,591,1,73
5,3,G,592,0,74
5,3,B,593,1,74
6,3,R,594,1,74
6,3,G,595,0,74
6,3,B,596,0,74
7,3,R,597,1,74
7,3,G,598,0,74
7,3,B,599,1,74
8,3,R,600,0,75
8,3,G,601,1,75
8,3,B,602,1,75
9,3,R,603,1,75
9,3,G,604,0,75
9,3,B,605,0,75
10,3,R,606,1,75
10,3,G,607,1,75
10,3,B,608,0,76
11,3,R,609,1,76
11,3,G,610,1,76
11,3,B,611,1,76
12,3,R,612,0,76
12,3,G,613,0,76
12,3,B,614,1,76
13,3,R,615,1,76
13,3,G,616,0,77
13,3,B,617,1,77
14,3,R,618,1,77
14,3,G,619,0,77
14,3,B,620,0,77
15,3,R,621,0,77
15,3,G,622,0,77
15,3,B,623,1,77
16,3,R,624,0,78
16,3,G,625,1,78
16,3,B,626,1,78
17,3,R,627,0,78
17,3,G,628,0,78
17,3,B,629,1,78
18,3,R,630,1,78
18,3,G,631,1,78
18,3,B,632,0,79
19,3,R,633,1,79
19,3,G,634,1,79
19,3,B,635,0,79
20,3,R,636,0,79
20,3,G,637,1,79
20,3,B,638,0,79
21,3,R,639,1,79
21,3,G,640,0,80
21,3,B,641,0,80
22,3,R,642,1,80
22,3,G,643,0,80
22,3,B,644,1,80
23,3,R,645,1,80
23,3,G,646,1,80
23,3,B,647,0,80
24,3,R,648,0,81
24,3,G,649,1,81
24,3,B,650,1,81
25,3,R,651,1,81
25,3,G,652,0,81
25,3,B,653,1,81
26,3,R,654,0,81
26,3,G,655,0,81
26,3,B,656,0,82
27,3,R,657,1,82
27,3,G,658,1,82
27,3,B,659,1,82
28,3,R,660,1,82
28,3,G,661,0,82
28,3,B,662,0,82
29,3,R,663,0,82
29,3,G,664,0,83
29,3,B,665,1,83
30,3,R,666,1,83
30,3,G,667,1,83
30,3,B,668,0,83
31,3,R,669,1,83
31,3,G,670,0,83
31,3,B,671,0,83
32,3,R,672,0,84
32,3,G,673,0,84
32,3,B,674,1,84
33,3,R,675,0,84
33,3,G,676,0,84
33,3,B,677,0,84
34,3,R,678,1,84
34,3,G,679,0,84
34,3,B,680,0,85
35,3,R,681,0,85
35,3,G,682,1,85
35,3,B,683,0,85
36,3,R,684,1,85
36,3,G,685,1,85
36,3,B,686,0,85
37,3,R,687,0,85
37,3,G,688,0,86
37,3,B,689,0,86
38,3,R,690,1,86
38,3,G,691,0,86
38,3,B,692,0,86
39,3,R,693,0,86
39,3,G,694,0,86
39,3,B,695,0,86
40,3,R,696,0,87
40,3,G,697,0,87
40,3,B,698,1,87
41,3,R,699,0,87
41,3,G,700,0,87
41,3,B,701,0,87
42,3,R,702,1,87
42,3,G,703,0,87
42,3,B,704,0,88
43,3,R,705,1,88
43,3,G,706,1,88
43,3,B,707,0,88
44,3,R,708,1,88
44,3,G,709,1,88
44,3,B,710,0,88
45,3,R,711,1,88
45,3,G,712,0,89
45,3,B,713,1,89
46,3,R,714,1,89
46,3,G,715,0,89
46,3,B,716,1,89
47,3,R,717,0,89
47,3,G,718,0,89
47,3,B,719,1,89
48,3,R,720,0,90
48,3,G,721,1,90
48,3,B,722,1,90
49,3,R,723,0,90
49,3,G,724,1,90
49,3,B,725,1,90
50,3,R,726,0,90
50,3,G,727,1,90
50,3,B,728,0,91
51,3,R,729,1,91
51,3,G,730,1,91
51,3,B,731,0,91
52,3,R,732,0,91
52,3,G,733,1,91
52,3,B,734,0,91
53,3,R,735,1,91
53,3,G,736,0,92
53,3,B,737,1,92
54,3,R,738,0,92
54,3,G,739,1,92
54,3,B,740,1,92
55,3,R,741,1,92
55,3,G,742,1,92
55,3,B,743,1,92
56,3,R,744,0,93
56,3,G,745,1,93
56,3,B,746,1,93
57,3,R,747,1,93
57,3,G,748,0,93
57,3,B,749,1,93
58,3,R,750,0,93
58,3,G,751,0,93
58,3,B,752,0,94
59,3,R,753,1,94
59,3,G,754,1,94
59,3,B,755,1,94
60,3,R,756,1,94
60,3,G,757,0,94
60,3,B,758,0,94
61,3,R,759,1,94
61,3,G,760,0,95
61,3,B,761,1,95
62,3,R,762,1,95
62,3,G,763,1,95
62,3,B,764,0,95
63,3,R,765,0,95
63,3,G,766,0,95
63,3,B,767,0,95
0,4,R,768,0,96
0,4,G,769,1,96
0,4,B,770,1,96
1,4,R,771,0,96
1,4,G,772,0,96
1,4,B,773,1,96
2,4,R,774,0,96
2,4,G,775,1,96
2,4,B,776,0,97
3,4,R,777,0,97
3,4,G,778,1,97
3,4,B,779,0,97
4,4,R,780,0,97
4,4,G,781,0,97
4,4,B,782,1,97
5,4,R,783,0,97
5,4,G,784,0,98
5,4,B,785,0,98
6,4,R,786,1,98
6,4,G,787,1,98
6,4,B,788,1,98
7,4,R,789,0,98
7,4,G,790,1,98
7,4,B,791,0,98
8,4,R,792,0,99
8,4,G,793,0,99
8,4,B,794,1,99
9,4,R,795,0,99
9,4,G,796,0,99
9,4,B,797,0,99
10,4,R,798,0,99
10,4,G,799,0,99
10,4,B,800,0,100
11,4,R,801,0,100
11,4,G,802,1,100
11,4,B,803,0,100
12,4,R,804,0,100
12,4,G,805,0,100
12,4,B,806,1,100
13,4,R,807,0,100
13,4,G,808,0,101
13,4,B,809,1,101
14,4,R,810,1,101
14,4,G,811,1,101
14,4,B,812,0,101
15,4,R,813,1,101
15,4,G,814,0,101
15,4,B,815,0,101
16,4,R,816,0,102
16,4,G,817,1,102
16,4,B,818,1,102
17,4,R,819,0,102
17,4,G,820,0,102
17,4,B,821,1,102
18,4,R,822,0,102
18,4,G,823,1,102
18,4,B,824,0,103
19,4,R,825,1,103
19,4,G,826,1,103
19,4,B,827,1,103
20,4,R,828,1,103
20,4,G,829,0,103
20,4,B,830,0,103
21,4,R,831,0,103
21,4,G,832,0,104
21,4,B,833,1,104
22,4,R,834,1,104
22,4,G,835,1,104
22,4,B,836,0,104
23,4,R,837,1,104
23,4,G,838,0,104
23,4,B,839,0,104
24,4,R,840,0,105
24,4,G,841,0,105
24,4,B,842,1,105
25,4,R,843,0,105
25,4,G,844,1,105
25,4,B,845,1,105
26,4,R,846,1,105
26,4,G,847,1,105
26,4,B,848,0,106
27,4,R,849,1,106
27,4,G,850,1,106
27,4,B,851,1,106
28,4,R,852,0,106
28,4,G,853,0,106
28,4,B,854,0,106
29,4,R,855,0,106
29,4,G,856,0,107
29,4,B,857,1,107
30,4,R,858,1,107
30,4,G,859,0,107
30,4,B,860,1,107
31,4,R,861,1,107
31,4,G,862,0,107
31,4,B,863,0,107
32,4,R,864,0,108
32,4,G,865,1,108
32,4,B,866,1,108
33,4,R,867,0,108
33,4,G,868,0,108
33,4,B,869,0,108
34,4,R,870,0,108
34,4,G,871,1,108
34,4,B,872,0,109
35,4,R,873,1,109
35,4,G,874,1,109
35,4,B,875,0,109
36,4,R,876,1,109
36,4,G,877,0,109
36,4,B,878,0,109
37,4,R,879,1,109
37,4,G,880,0,110
37,4,B,881,1,110
38,4,R,882,1,110
38,4,G,883,0,110
38,4,B,884,1,110
39,4,R,885,1,110
39,4,G,886,1,110
39,4,B,887,0,110
40,4,R,888,0,111
40,4,G,889,0,111
40,4,B,890,1,111
41,4,R,891,0,111
41,4,G,892,0,111
41,4,B,893,0,111
42,4,R,894,1,111
42,4,G,895,0,111
42,4,B,896,0,112
43,4,R,897,0,112
43,4,G,898,1,112
43,4,B,899,0,112
44,4,R,900,1,112
44,4,G,901,1,112
44,4,B,902,0,112
45,4,R,903,0,112
45,4,G,904,0,113
45,4,B,905,0,113
46,4,R,906,1,113
46,4,G,907,0,113
46,4,B,908,0,113
47,4,R,909,0,113
47,4,G,910,0,113
47,4,B,911,0,113
48,4,R,912,0,114
48,4,G,913,0,114
48,4,B,914,1,114
49,4,R,915,0,114
49,4,G,916,0,114
49,4,B,917,0,114
50,4,R,918,1,114
50,4,G,919,0,114
50,4,B,920,0,115
51,4,R,921,1,115
51,4,G,922,1,115
51,4,B,923,1,115
52,4,R,924,0,115
52,4,G,925,0,115
52,4,B,926,0,115
53,4,R,927,0,115
53,4,G,928,0,116
53,4,B,929,1,116
54,4,R,930,1,116
54,4,G,931,0,116
54,4,B,932,0,116
55,4,R,933,0,116
55,4,G,934,0,116
55,4,B,935,1,116
56,4,R,936,0,117
56,4,G,937,1,117
56,4,B,938,1,117
57,4,R,939,1,117
57,4,G,940,1,117
57,4,B,941,0,117
58,4,R,942,0,117
58,4,G,943,1,117
58,4,B,944,0,118
59,4,R,945,1,118
59,4,G,946,1,118
59,4,B,947,0,118
60,4,R,948,1,118
60,4,G,949,1,118
60,4,B,950,0,118
61,4,R,951,0,118
61,4,G,952,0,119
61,4,B,953,1,119
62,4,R,954,1,119
62,4,G,955,0,119
62,4,B,956,1,119
63,4,R,957,1,119
63,4,G,958,1,119
63,4,B,959,1,119
0,5,R,960,0,120
0,5,G,961,1,120
0,5,B,962,1,120
1,5,R,963,0,120
1,5,G,964,0,120
1,5,B,965,0,120
2,5,R,966,0,120
2,5,G,967,1,120
2,5,B,968,0,121
3,5,R,969,1,121
3,5,G,970,1,121
3,5,B,971,0,121
4,5,R,972,0,121
4,5,G,973,1,121
4,5,B,974,0,121
5,5,R,975,0,121
5,5,G,976,0,122
5,5,B,977,1,122
6,5,R,978,0,122
6,5,G,979,1,122
6,5,B,980,1,122
7,5,R,981,1,122
7,5,G,982,1,122
7,5,B,983,1,122
8,5,R,984,0,123
8,5,G,985,1,123
8,5,B,986,1,123
9,5,R,987,1,123
9,5,G,988,0,123
9,5,B,989,0,123
10,5,R,990,1,123
10,5,G,991,1,123
10,5,B,992,0,124
11,5,R,993,1,124
11,5,G,994,1,124
11,5,B,995,0,124
12,5,R,996,1,124
12,5,G,997,0,124
12,5,B,998,0,124
13,5,R,999,1,124
13,5,G,1000,0,125
13,5,B,1001,1,125
14,5,R,1002,1,125
14,5,G,1003,1,125
14,5,B,1004,1,125
15,5,R,1005,0,125
15,5,G,1006,1,125
15,5,B,1007,0,125
16,5,R,1008,0,126
16,5,G,1009,1,126
16,5,B,1010,1,126
17,5,R,1011,0,126
17,5,G,1012,0,126
17,5,B,1013,1,126
18,5,R,1014,0,126
18,5,G,1015,1,126
18,5,B,1016,0,127
19,5,R,1017,0,127
19,5,G,1018,1,127
19,5,B,1019,0,127
20,5,R,1020,0,127
20,5,G,1021,0,127
20,5,B,1022,1,127
21,5,R,1023,0,127
21,5,G,1024,0,128
21,5,B,1025,0,128
22,5,R,1026,1,128
22,5,G,1027,1,128
22,5,B,1028,1,128
23,5,R,1029,0,128
23,5,G,1030,1,128
23,5,B,1031,0,128
24,5,R,1032,0,129
24,5,G,1033,0,129
24,5,B,1034,1,129
25,5,R,1035,0,129
25,5,G,1036,0,129
25,5,B,1037,0,129
26,5,R,1038,0,129
26,5,G,1039,0,129
26,5,B,1040,0,130
27,5,R,1041,0,130
27,5,G,1042,1,130
27,5,B,1043,1,130
28,5,R,1044,0,130
28,5,G,1045,0,130
28,5,B,1046,1,130
29,5,R,1047,0,130
29,5,G,1048,0,131
29,5,B,1049,0,131
30,5,R,1050,1,131
30,5,G,1051,1,131
30,5,B,1052,0,131
31,5,R,1053,0,131
31,5,G,1054,1,131
31,5,B,1055,1,131
32,5,R,1056,0,132
32,5,G,1057,0,132
32,5,B,1058,1,132
33,5,R,1059,0,132
33,5,G,1060,1,132
33,5,B,1061,1,132
34,5,R,1062,0,132
34,5,G,1063,0,132
34,5,B,1064,0,133
35,5,R,1065,0,133
35,5,G,1066,1,133
35,5,B,1067,0,133
36,5,R,1068,0,133
36,5,G,1069,0,133
36,5,B,1070,0,133
37,5,R,1071,0,133
37,5,G,1072,0,134
37,5,B,1073,0,134
38,5,R,1074,1,134
38,5,G,1075,0,134
38,5,B,1076,0,134
39,5,R,1077,0,134
39,5,G,1078,1,134
39,5,B,1079,0,134
40,5,R,1080,0,135
40,5,G,1081,1,135
40,5,B,1082,1,135
41,5,R,1083,1,135
41,5,G,1084,0,135
41,5,B,1085,0,135
42,5,R,1086,1,135
42,5,G,1087,1,135
42,5,B,1088,0,136
43,5,R,1089,1,136
43,5,G,1090,1,136
43,5,B,1091,0,136
44,5,R,1092,1,136
44,5,G,1093,0,136
44,5,B,1094,0,136
45,5,R,1095,0,136
45,5,G,1096,0,137
45,5,B,1097,1,137
46,5,R,1098,1,137
46,5,G,1099,0,137
46,5,B,1100,0,137
47,5,R,1101,0,137
47,5,G,1102,0,137
47,5,B,1103,1,137
48,5,R,1104,0,138
48,5,G,1105,0,138
48,5,B,1106,1,138
49,5,R,1107,1,138
49,5,G,1108,0,138
49,5,B,1109,0,138
50,5,R,1110,1,138
50,5,G,1111,0,138
50,5,B,1112,0,139
51,5,R,1113,0,139
51,5,G,1114,1,139
51,5,B,1115,1,139
52,5,R,1116,0,139
52,5,G,1117,1,139
52,5,B,1118,0,139
53,5,R,1119,1,139
53,5,G,1120,0,140
53,5,B,1121,0,140
54,5,R,1122,1,140
54,5,G,1123,1,140
54,5,B,1124,0,140
55,5,R,1125,1,140
55,5,G,1126,1,140
55,5,B,1127,0,140
56,5,R,1128,0,141
56,5,G,1129,0,141
56,5,B,1130,1,141
57,5,R,1131,0,141
57,5,G,1132,0,141
57,5,B,1133,0,141
58,5,R,1134,1,141
58,5,G,1135,0,141
58,5,B,1136,0,142
59,5,R,1137,0,142
59,5,G,1138,1,142
59,5,B,1139,1,142
60,5,R,1140,1,142
60,5,G,1141,0,142
60,5,B,1142,1,142
61,5,R,1143,0,142
61,5,G,1144,0,143
61,5,B,1145,0,143
62,5,R,1146,1,143
62,5,G,1147,0,143
62,5,B,1148,0,143
63,5,R,1149,0,143
